Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
PTGFR	0	0	0	0	1	0	0	0	0	1	1	1
PTGFRN	0	0	0	0	1	0	0	0	0	1	1	1
PTGIR	0	0	0	0	1	0	0	0	0	1	1	1
PTGR2	1	0	0	0	0	0	0	0	0	1	1	1
PTP4A2	0	0	0	0	0	1	0	0	0	1	1	1
PTPA	0	0	0	0	1	0	0	0	0	1	1	1
PTPN1	0	0	0	0	0	1	0	0	0	1	1	1
PTPN11	0	0	0	0	1	0	0	0	0	1	1	1
PTPN14	0	0	0	0	1	0	0	0	0	1	1	1
PTPN2	0	0	0	0	1	0	0	0	0	1	1	1
PTPN3	0	0	0	0	0	1	0	0	0	1	1	1
PTPN5	0	0	0	0	1	0	0	0	0	1	1	1
PTPN6	1	0	0	0	0	0	0	0	0	1	1	1
PTPN7	0	0	0	0	1	0	0	0	0	1	1	1
PTPN9	0	0	0	0	1	0	0	0	0	1	1	1
PTPRA	0	0	0	0	1	0	0	0	0	1	1	1
PTPRD	0	0	0	0	1	0	0	0	0	1	1	1
PTPRG	0	0	0	0	1	0	0	0	0	1	1	1
PTPRS	0	0	0	0	1	0	0	0	0	1	1	1
PTRH2	1	0	0	0	0	0	0	0	0	1	1	1
PTRHD1	0	0	0	0	0	1	0	0	0	1	1	1
PTTG1	0	0	0	0	1	0	0	0	0	1	1	1
PUM1	0	0	0	0	1	0	0	0	0	1	1	1
PUM2	0	0	0	0	1	0	0	0	0	1	1	1
PURG	1	0	0	0	0	0	0	0	0	1	1	1
PUS7	0	0	0	0	1	0	0	0	0	1	1	1
PVRIG	0	0	0	0	1	0	0	0	0	1	1	1
PWP1	0	0	0	0	1	0	0	0	0	1	1	1
PWWP2A	0	0	0	0	1	0	0	0	0	1	1	1
PWWP3B	0	0	0	0	1	0	0	0	0	1	1	1
PXDNL	0	0	0	0	1	0	0	0	0	1	1	1
PXK	1	0	0	0	0	0	0	0	0	1	1	1
PXMP2	0	0	0	0	1	0	0	0	0	1	1	1
PXN	0	0	0	0	1	0	0	0	0	1	1	1
PXYLP1	0	0	0	0	0	1	0	0	0	1	1	1
PYCR2	0	0	0	0	1	0	0	0	0	1	1	1
PYDC1	0	0	0	0	1	0	0	0	0	1	1	1
PYDC2	0	0	0	0	1	0	0	0	0	1	1	1
PYGB	0	0	0	0	1	0	0	0	0	1	1	1
PYGL	0	0	0	0	1	0	0	0	0	1	1	1
PYGO1	0	0	0	0	1	0	0	0	0	1	1	1
QDPR	0	0	0	0	1	0	0	0	0	1	1	1
QPCTL	0	0	0	0	0	0	0	1	0	1	1	1
QRICH2	0	0	0	0	1	0	0	0	0	1	1	1
QRSL1	0	0	0	0	1	0	0	0	0	1	1	1
QSOX2	0	0	0	0	1	0	0	0	0	1	1	1
R3HCC1L	0	1	0	0	0	0	0	0	0	1	1	1
R3HDM1	1	0	0	0	0	0	0	0	0	1	1	1
RAB11FIP1	0	0	0	0	0	1	0	0	0	1	1	1
RAB11FIP4	0	1	0	0	0	0	0	0	0	1	1	1
RAB18	0	0	0	0	1	0	0	0	0	1	1	1
RAB21	0	0	1	0	0	0	0	0	0	1	1	1
RAB26	0	0	0	0	1	0	0	0	0	1	1	1
RAB28	0	0	0	0	1	0	0	0	0	1	1	1
RAB2A	0	0	0	0	1	0	0	0	0	1	1	1
RAB32	1	0	0	0	0	0	0	0	0	1	1	1
RAB33A	0	0	0	0	1	0	0	0	0	1	1	1
RAB34	0	0	0	0	1	0	0	0	0	1	1	1
RAB36	0	0	0	0	1	0	0	0	0	1	1	1
RAB39B	0	0	0	0	1	0	0	0	0	1	1	1
RAB3A	0	0	0	0	0	1	0	0	0	1	1	1
RAB3D	0	0	0	0	1	0	0	0	0	1	1	1
RAB3GAP2	0	0	0	0	1	0	0	0	0	1	1	1
RAB40A	0	0	0	0	1	0	0	0	0	1	1	1
RAB40B	0	0	0	0	1	0	0	0	0	1	1	1
RAB43	0	0	0	0	1	0	0	0	0	1	1	1
RAB5IF	0	0	0	0	1	0	0	0	0	1	1	1
RAB6B	0	0	0	0	1	0	0	0	0	1	1	1
RAB7A	0	0	0	0	1	0	0	0	0	1	1	1
RAB9A	0	0	0	0	1	0	0	0	0	1	1	1
RAB9B	0	0	0	0	1	0	0	0	0	1	1	1
RABAC1	0	0	0	0	1	0	0	0	0	1	1	1
RABEP2	0	0	0	0	1	0	0	0	0	1	1	1
RABGGTB	0	0	0	0	1	0	0	0	0	1	1	1
RABL3	0	0	0	0	1	0	0	0	0	1	1	1
RAC2	0	0	0	0	0	0	0	1	0	1	1	1
RACGAP1	0	0	0	0	1	0	0	0	0	1	1	1
RAD17	1	0	0	0	0	0	0	0	0	1	1	1
RAD23A	1	0	0	0	0	0	0	0	0	1	1	1
RAD51	0	0	0	0	1	0	0	0	0	1	1	1
RAD51AP1	0	0	0	0	1	0	0	0	0	1	1	1
RADIL	0	0	0	0	1	0	0	0	0	1	1	1
RAET1L	0	0	0	0	1	0	0	0	0	1	1	1
RAG1	0	0	0	0	1	0	0	0	0	1	1	1
RALGAPB	0	0	0	0	1	0	0	0	0	1	1	1
RALGPS1	0	0	0	0	1	0	0	0	0	1	1	1
RALY	0	0	0	0	1	0	0	0	0	1	1	1
RALYL	0	0	0	0	1	0	0	0	0	1	1	1
RAMP1	0	0	0	0	1	0	0	0	0	1	1	1
RAN	0	0	0	0	1	0	0	0	0	1	1	1
RANBP17	0	0	0	0	1	0	0	0	0	1	1	1
RANBP3	0	0	0	0	1	0	0	0	0	1	1	1
RANGAP1	1	0	0	0	0	0	0	0	0	1	1	1
RAP1GAP2	0	0	0	0	1	0	0	0	0	1	1	1
RAP1GDS1	0	0	0	0	1	0	0	0	0	1	1	1
RAP2B	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF1	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF3	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF4	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF5	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF6	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEFL1	0	0	0	0	1	0	0	0	0	1	1	1
RARRES1	0	0	0	0	1	0	0	0	0	1	1	1
RASA3	0	0	0	0	0	0	0	1	0	1	1	1
RASAL1	0	0	0	0	1	0	0	0	0	1	1	1
RASGEF1C	0	0	0	0	1	0	0	0	0	1	1	1
RASGRF1	0	0	0	0	1	0	0	0	0	1	1	1
RASL10B	0	0	0	0	1	0	0	0	0	1	1	1
RASSF6	0	0	0	0	1	0	0	0	0	1	1	1
RASSF9	0	0	0	0	1	0	0	0	0	1	1	1
RAVER1	0	0	0	0	1	0	0	0	0	1	1	1
RAVER2	1	0	0	0	0	0	0	0	0	1	1	1
RB1	0	0	0	0	1	0	0	0	0	1	1	1
RBBP5	0	0	0	0	1	0	0	0	0	1	1	1
RBM14	0	0	0	0	1	0	0	0	0	1	1	1
RBM15	0	0	0	0	1	0	0	0	0	1	1	1
RBM17	0	0	0	0	1	0	0	0	0	1	1	1
RBM22	0	0	0	0	1	0	0	0	0	1	1	1
RBM23	0	0	0	0	1	0	0	0	0	1	1	1
RBM25	0	0	0	0	1	0	0	0	0	1	1	1
RBM42	0	0	0	0	1	0	0	0	0	1	1	1
RBM44	0	0	0	0	1	0	0	0	0	1	1	1
RBM46	0	0	0	0	1	0	0	0	0	1	1	1
RBM7	0	0	0	0	1	0	0	0	0	1	1	1
RBMS2	0	0	0	0	1	0	0	0	0	1	1	1
RBMXL1	0	0	0	0	1	0	0	0	0	1	1	1
RBPJ	0	0	0	0	1	0	0	0	0	1	1	1
RBPJL	0	0	0	0	1	0	0	0	0	1	1	1
RCBTB2	0	0	0	0	1	0	0	0	0	1	1	1
RCC1L	0	0	0	0	1	0	0	0	0	1	1	1
RCCD1	0	0	0	0	1	0	0	0	0	1	1	1
RCN2	0	0	0	0	1	0	0	0	0	1	1	1
RCOR2	0	0	0	0	1	0	0	0	0	1	1	1
RD3	0	0	0	0	1	0	0	0	0	1	1	1
RDH5	0	0	0	0	1	0	0	0	0	1	1	1
RDM1	0	0	0	0	1	0	0	0	0	1	1	1
RDX	0	0	0	0	1	0	0	0	0	1	1	1
REC114	0	0	0	0	1	0	0	0	0	1	1	1
REC8	0	0	0	0	0	1	0	0	0	1	1	1
REEP4	0	0	0	0	1	0	0	0	0	1	1	1
REG1B	1	0	0	0	0	0	0	0	0	1	1	1
REG4	0	0	0	0	1	0	0	0	0	1	1	1
RELA	0	0	0	0	1	0	0	0	0	1	1	1
RELB	0	0	0	0	1	0	0	0	0	1	1	1
RELCH	0	0	0	0	1	0	0	0	0	1	1	1
RELT	0	0	0	0	1	0	0	0	0	1	1	1
REM1	0	0	0	0	1	0	0	0	0	1	1	1
REN	0	0	0	0	1	0	0	0	0	1	1	1
RER1	0	0	0	0	1	0	0	0	0	1	1	1
RERG	0	0	0	0	1	0	0	0	0	1	1	1
REST	0	0	0	0	1	0	0	0	0	1	1	1
RETSAT	0	0	0	0	1	0	0	0	0	1	1	1
REV1	0	0	0	0	1	0	0	0	0	1	1	1
REXO4	0	0	0	0	1	0	0	0	0	1	1	1
RFC2	0	0	0	0	1	0	0	0	0	1	1	1
RFC3	1	0	0	0	0	0	0	0	0	1	1	1
RFC5	1	0	0	0	0	0	0	0	0	1	1	1
RFLNA	0	0	0	0	1	0	0	0	0	1	1	1
RFPL1	1	0	0	0	0	0	0	0	0	1	1	1
RFPL2	0	0	0	0	1	0	0	0	0	1	1	1
RFT1	0	0	0	0	1	0	0	0	0	1	1	1
RFXAP	0	0	0	0	1	0	0	0	0	1	1	1
RGMA	0	0	0	0	1	0	0	0	0	1	1	1
RGP1	0	0	0	0	1	0	0	0	0	1	1	1
RGPD1	0	0	0	0	1	0	0	0	0	1	1	1
RGR	0	0	0	0	1	0	0	0	0	1	1	1
RGS11	0	0	0	0	1	0	0	0	0	1	1	1
RGS12	0	0	0	0	1	0	0	0	0	1	1	1
RGS14	0	0	0	0	1	0	0	0	0	1	1	1
RGS22	0	0	0	0	1	0	0	0	0	1	1	1
RGS8	0	0	0	0	1	0	0	0	0	1	1	1
RGS9	0	0	0	0	1	0	0	0	0	1	1	1
RHAG	0	0	0	0	1	0	0	0	0	1	1	1
RHBDF1	0	0	0	0	1	0	0	0	0	1	1	1
RHBDF2	0	0	0	0	1	0	0	0	0	1	1	1
RHBDL1	0	0	0	0	0	1	0	0	0	1	1	1
RHCG	0	0	0	0	1	0	0	0	0	1	1	1
RHOBTB3	0	0	0	0	1	0	0	0	0	1	1	1
RHOJ	0	0	0	0	0	0	0	1	0	1	1	1
RHOU	0	0	0	0	1	0	0	0	0	1	1	1
RHOV	0	0	0	0	1	0	0	0	0	1	1	1
RHPN1	0	0	0	0	1	0	0	0	0	1	1	1
RHPN2	0	0	0	0	0	0	0	1	0	1	1	1
RILP	0	0	0	0	1	0	0	0	0	1	1	1
RIMS4	0	0	0	0	1	0	0	0	0	1	1	1
RIN3	0	0	0	0	0	0	0	1	0	1	1	1
RIOK1	0	0	0	0	1	0	0	0	0	1	1	1
RIOX2	0	0	0	0	1	0	0	0	0	1	1	1
RIPK1	0	0	0	0	0	1	0	0	0	1	1	1
RIPK4	0	0	0	0	1	0	0	0	0	1	1	1
RIPOR1	0	0	0	0	1	0	0	0	0	1	1	1
RIPOR2	0	0	0	0	1	0	0	0	0	1	1	1
RIPPLY1	0	0	0	0	1	0	0	0	0	1	1	1
RLBP1	0	0	0	0	1	0	0	0	0	1	1	1
RMC1	0	0	0	0	1	0	0	0	0	1	1	1
RMDN1	0	0	0	0	1	0	0	0	0	1	1	1
RMDN3	0	0	0	0	1	0	0	0	0	1	1	1
RMI2	0	0	0	0	1	0	0	0	0	1	1	1
RMND5A	0	0	0	0	1	0	0	0	0	1	1	1
RNASE11	1	0	0	0	0	0	0	0	0	1	1	1
RNASE3	1	0	0	0	0	0	0	0	0	1	1	1
RNASE7	0	1	0	0	0	0	0	0	0	1	1	1
RNASE8	0	0	0	0	1	0	0	0	0	1	1	1
RNASE9	0	0	0	0	1	0	0	0	0	1	1	1
RNASEH2B	0	0	0	0	1	0	0	0	0	1	1	1
RNASEL	0	0	0	0	1	0	0	0	0	1	1	1
RND3	0	0	0	0	1	0	0	0	0	1	1	1
RNF111	1	0	0	0	0	0	0	0	0	1	1	1
RNF113B	0	0	0	0	0	1	0	0	0	1	1	1
RNF123	0	0	0	0	1	0	0	0	0	1	1	1
RNF128	1	0	0	0	0	0	0	0	0	1	1	1
RNF144A	0	0	0	0	1	0	0	0	0	1	1	1
RNF157	0	0	0	0	1	0	0	0	0	1	1	1
RNF180	0	0	0	0	1	0	0	0	0	1	1	1
RNF19A	0	0	0	0	1	0	0	0	0	1	1	1
RNF20	0	0	0	0	1	0	0	0	0	1	1	1
RNF214	0	0	0	0	1	0	0	0	0	1	1	1
RNF220	0	0	0	0	1	0	0	0	0	1	1	1
RNF26	0	0	0	0	1	0	0	0	0	1	1	1
RNF38	0	0	0	0	1	0	0	0	0	1	1	1
RNF40	0	0	0	0	1	0	0	0	0	1	1	1
RNH1	0	0	0	0	1	0	0	0	0	1	1	1
RNLS	0	0	0	0	1	0	0	0	0	1	1	1
RNPEP	1	0	0	0	0	0	0	0	0	1	1	1
ROPN1B	0	0	0	0	1	0	0	0	0	1	1	1
ROR2	0	0	0	0	1	0	0	0	0	1	1	1
RORC	0	0	0	0	1	0	0	0	0	1	1	1
RPA3	0	0	0	0	0	0	0	0	1	1	1	1
RPAP2	0	0	0	0	1	0	0	0	0	1	1	1
RPF1	0	0	0	0	1	0	0	0	0	1	1	1
RPF2	0	0	0	0	1	0	0	0	0	1	1	1
RPH3A	0	0	0	0	1	0	0	0	0	1	1	1
RPL11	0	0	0	0	1	0	0	0	0	1	1	1
RPL18A	0	0	0	0	1	0	0	0	0	1	1	1
RPL21	0	0	0	0	1	0	0	0	0	1	1	1
RPL26L1	0	0	0	0	1	0	0	0	0	1	1	1
RPL31	0	0	0	0	0	0	0	1	0	1	1	1
RPL34	0	0	0	0	0	0	0	1	0	1	1	1
RPL3L	0	0	0	0	1	0	0	0	0	1	1	1
RPL5	0	0	0	0	0	1	0	0	0	1	1	1
RPL7	0	0	0	0	1	0	0	0	0	1	1	1
RPP30	1	0	0	0	0	0	0	0	0	1	1	1
RPRD1B	0	0	0	0	1	0	0	0	0	1	1	1
RPS11	0	0	0	0	1	0	0	0	0	1	1	1
RPS13	0	0	0	0	1	0	0	0	0	1	1	1
RPS19BP1	0	0	0	0	1	0	0	0	0	1	1	1
RPS2	0	0	0	0	1	0	0	0	0	1	1	1
RPS27	0	0	0	0	1	0	0	0	0	1	1	1
RPS3	0	0	0	0	1	0	0	0	0	1	1	1
RPS3A	0	0	0	0	1	0	0	0	0	1	1	1
RPS6KA3	0	0	0	0	1	0	0	0	0	1	1	1
RPS6KB1	1	0	0	0	0	0	0	0	0	1	1	1
RPS6KL1	1	0	0	0	0	0	0	0	0	1	1	1
RPS8	0	0	0	0	1	0	0	0	0	1	1	1
RRM1	0	0	0	0	1	0	0	0	0	1	1	1
RRM2	0	0	0	0	1	0	0	0	0	1	1	1
RSAD2	0	0	0	0	1	0	0	0	0	1	1	1
RSBN1L	1	0	0	0	0	0	0	0	0	1	1	1
RSC1A1	1	0	0	0	0	0	0	0	0	1	1	1
RSPH3	0	0	0	0	1	0	0	0	0	1	1	1
RSPH9	0	0	0	0	1	0	0	0	0	1	1	1
RSPO4	0	0	0	0	1	0	0	0	0	1	1	1
RSU1	0	0	0	0	1	0	0	0	0	1	1	1
RTF1	0	0	0	0	1	0	0	0	0	1	1	1
RTF2	0	0	0	0	1	0	0	0	0	1	1	1
RTL3	0	0	0	0	1	0	0	0	0	1	1	1
RTL6	0	0	0	0	1	0	0	0	0	1	1	1
RTN4RL1	0	0	0	0	1	0	0	0	0	1	1	1
RUBCNL	0	0	0	0	1	0	0	0	0	1	1	1
RUFY1	0	0	0	0	1	0	0	0	0	1	1	1
RUFY3	0	0	0	0	1	0	0	0	0	1	1	1
RUFY4	0	0	0	0	1	0	0	0	0	1	1	1
RUNX2	0	0	0	0	1	0	0	0	0	1	1	1
RUNX3	0	0	0	0	1	0	0	0	0	1	1	1
RUSF1	0	0	0	0	1	0	0	0	0	1	1	1
RWDD2A	1	0	0	0	0	0	0	0	0	1	1	1
RWDD3	0	0	0	0	1	0	0	0	0	1	1	1
RXFP1	0	0	0	0	1	0	0	0	0	1	1	1
RXRG	0	0	0	0	1	0	0	0	0	1	1	1
RXYLT1	0	0	0	0	1	0	0	0	0	1	1	1
RYK	0	0	0	0	1	0	0	0	0	1	1	1
S100A10	0	0	0	0	1	0	0	0	0	1	1	1
S100A12	0	0	0	0	1	0	0	0	0	1	1	1
SAFB	0	0	0	0	1	0	0	0	0	1	1	1
SAMD7	0	0	0	0	1	0	0	0	0	1	1	1
SAMD9L	0	0	0	0	1	0	0	0	0	1	1	1
SAP18	0	0	0	0	1	0	0	0	0	1	1	1
SAPCD1	0	1	0	0	0	0	0	0	0	1	1	1
SARM1	0	0	0	0	1	0	0	0	0	1	1	1
SASH1	0	0	0	0	1	0	0	0	0	1	1	1
SAT1	0	0	0	0	1	0	0	0	0	1	1	1
SATL1	0	0	0	0	1	0	0	0	0	1	1	1
SAV1	0	0	0	0	0	1	0	0	0	1	1	1
SAYSD1	0	0	0	0	1	0	0	0	0	1	1	1
SBNO2	0	0	0	0	1	0	0	0	0	1	1	1
SBSN	0	0	0	0	1	0	0	0	0	1	1	1
SC5D	0	0	0	0	1	0	0	0	0	1	1	1
SCAI	0	0	0	0	1	0	0	0	0	1	1	1
SCAMP4	0	0	0	0	1	0	0	0	0	1	1	1
SCAP	1	0	0	0	0	0	0	0	0	1	1	1
SCARA3	0	0	0	0	1	0	0	0	0	1	1	1
SCCPDH	0	0	0	0	1	0	0	0	0	1	1	1
SCEL	0	0	0	0	1	0	0	0	0	1	1	1
SCG3	0	0	0	0	0	1	0	0	0	1	1	1
SCGN	0	0	0	0	1	0	0	0	0	1	1	1
SCML1	0	0	0	0	1	0	0	0	0	1	1	1
SCML2	0	0	0	0	1	0	0	0	0	1	1	1
SCN11A	1	0	0	0	0	0	0	0	0	1	1	1
SCN1B	0	0	0	0	1	0	0	0	0	1	1	1
SCN2A	0	0	0	0	1	0	0	0	0	1	1	1
SCN7A	0	0	0	0	1	0	0	0	0	1	1	1
SCN8A	0	0	0	0	1	0	0	0	0	1	1	1
SCNN1D	0	0	0	0	0	1	0	0	0	1	1	1
SCNN1G	0	0	0	0	1	0	0	0	0	1	1	1
SCP2	0	0	0	0	1	0	0	0	0	1	1	1
SCRIB	0	0	0	0	1	0	0	0	0	1	1	1
SCRN1	0	1	0	0	0	0	0	0	0	1	1	1
SCRN2	0	0	0	0	1	0	0	0	0	1	1	1
SCUBE1	0	0	0	0	0	0	0	1	0	1	1	1
SCUBE2	0	0	0	0	1	0	0	0	0	1	1	1
SDC3	0	0	0	0	1	0	0	0	0	1	1	1
SDCCAG8	0	0	0	0	1	0	0	0	0	1	1	1
SDE2	0	0	0	0	1	0	0	0	0	1	1	1
SDF4	0	0	0	0	1	0	0	0	0	1	1	1
SDHAF3	0	0	1	0	0	0	0	0	0	1	1	1
SDHAF4	0	0	0	0	1	0	0	0	0	1	1	1
SDHB	0	0	0	0	1	0	0	0	0	1	1	1
SDHD	0	0	0	0	1	0	0	0	0	1	1	1
SDR39U1	0	1	0	0	0	0	0	0	0	1	1	1
SEC14L2	0	0	0	0	1	0	0	0	0	1	1	1
SEC14L4	0	0	0	0	1	0	0	0	0	1	1	1
SEC23B	1	0	0	0	0	0	0	0	0	1	1	1
SEC23IP	0	0	0	0	1	0	0	0	0	1	1	1
SEC31B	0	0	0	0	1	0	0	0	0	1	1	1
SEC61A2	0	0	0	0	1	0	0	0	0	1	1	1
SEC61B	0	0	0	0	1	0	0	0	0	1	1	1
SEC62	0	0	0	0	1	0	0	0	0	1	1	1
SEC63	0	0	0	0	1	0	0	0	0	1	1	1
SELENBP1	0	0	0	0	0	0	0	1	0	1	1	1
SELENOI	0	0	0	0	1	0	0	0	0	1	1	1
SELENON	1	0	0	0	0	0	0	0	0	1	1	1
SELL	0	0	0	0	1	0	0	0	0	1	1	1
SELPLG	0	0	0	0	1	0	0	0	0	1	1	1
SEMA3C	0	0	0	0	1	0	0	0	0	1	1	1
SEMA3E	0	0	0	0	0	1	0	0	0	1	1	1
SEMA4B	0	0	0	0	1	0	0	0	0	1	1	1
SEMA6A	0	0	0	0	1	0	0	0	0	1	1	1
SEMA6C	0	0	0	0	1	0	0	0	0	1	1	1
SEMG2	0	0	0	0	1	0	0	0	0	1	1	1
SENP5	0	0	0	0	1	0	0	0	0	1	1	1
SENP6	0	0	0	0	1	0	0	0	0	1	1	1
SENP7	1	0	0	0	0	0	0	0	0	1	1	1
SENP8	0	0	0	0	0	1	0	0	0	1	1	1
SEPHS1	0	1	0	0	0	0	0	0	0	1	1	1
SEPSECS	0	0	1	0	0	0	0	0	0	1	1	1
SEPTIN11	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN14	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN2	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN3	0	0	0	0	0	1	0	0	0	1	1	1
SEPTIN5	0	1	0	0	0	0	0	0	0	1	1	1
SERINC2	0	0	0	0	1	0	0	0	0	1	1	1
SERINC4	0	0	0	0	0	1	0	0	0	1	1	1
SERINC5	0	0	0	0	1	0	0	0	0	1	1	1
SERPINA1	0	0	0	0	1	0	0	0	0	1	1	1
SERPINA3	0	0	0	0	1	0	0	0	0	1	1	1
SERPINB12	1	0	0	0	0	0	0	0	0	1	1	1
SERPINB4	0	1	0	0	0	0	0	0	0	1	1	1
SERPINB6	0	0	0	0	1	0	0	0	0	1	1	1
SERPINB8	1	0	0	0	0	0	0	0	0	1	1	1
SERPIND1	0	0	0	0	1	0	0	0	0	1	1	1
SERPINI1	0	0	0	0	1	0	0	0	0	1	1	1
SERPINI2	0	0	0	0	1	0	0	0	0	1	1	1
SESN2	0	1	0	0	0	0	0	0	0	1	1	1
SETD4	0	0	0	0	1	0	0	0	0	1	1	1
SETD5	0	0	0	0	1	0	0	0	0	1	1	1
SETMAR	0	0	0	0	1	0	0	0	0	1	1	1
SF3B6	0	0	0	0	0	0	0	1	0	1	1	1
SFI1	1	0	0	0	0	0	0	0	0	1	1	1
SFPQ	0	0	0	0	1	0	0	0	0	1	1	1
SFRP2	0	0	0	0	1	0	0	0	0	1	1	1
SFSWAP	1	0	0	0	0	0	0	0	0	1	1	1
SFXN3	0	0	0	0	1	0	0	0	0	1	1	1
SGCG	0	0	0	0	1	0	0	0	0	1	1	1
SGCZ	0	0	0	0	1	0	0	0	0	1	1	1
SGIP1	0	0	0	0	1	0	0	0	0	1	1	1
SGK3	0	0	0	0	1	0	0	0	0	1	1	1
SGPP1	0	0	0	0	1	0	0	0	0	1	1	1
SGPP2	0	0	0	0	1	0	0	0	0	1	1	1
SH2B1	0	0	0	0	1	0	0	0	0	1	1	1
SH2B2	0	0	0	0	1	0	0	0	0	1	1	1
SH2D1B	0	0	0	0	1	0	0	0	0	1	1	1
SH2D3A	1	0	0	0	0	0	0	0	0	1	1	1
SH2D3C	1	0	0	0	0	0	0	0	0	1	1	1
SH2D7	0	0	0	0	1	0	0	0	0	1	1	1
SH3BGR	0	0	0	0	1	0	0	0	0	1	1	1
SH3GL1	1	0	0	0	0	0	0	0	0	1	1	1
SH3GLB1	0	0	0	0	1	0	0	0	0	1	1	1
SH3GLB2	0	0	0	0	1	0	0	0	0	1	1	1
SH3RF1	0	0	0	0	1	0	0	0	0	1	1	1
SHC2	0	0	0	0	1	0	0	0	0	1	1	1
SHCBP1	1	0	0	0	0	0	0	0	0	1	1	1
SHCBP1L	0	0	0	0	1	0	0	0	0	1	1	1
SHF	0	0	0	0	1	0	0	0	0	1	1	1
SHH	0	0	0	0	1	0	0	0	0	1	1	1
SHISA4	0	0	0	0	0	0	0	1	0	1	1	1
SHLD1	0	0	0	0	1	0	0	0	0	1	1	1
SHLD2	0	0	0	0	1	0	0	0	0	1	1	1
SHPRH	0	0	0	0	1	0	0	0	0	1	1	1
SHROOM1	0	0	0	0	1	0	0	0	0	1	1	1
SHROOM4	0	0	0	0	1	0	0	0	0	1	1	1
SHTN1	0	0	0	0	1	0	0	0	0	1	1	1
SIAE	0	0	0	0	1	0	0	0	0	1	1	1
SIAH2	0	0	0	0	0	1	0	0	0	1	1	1
SIDT1	1	0	0	0	0	0	0	0	0	1	1	1
SIGLEC10	1	0	0	0	0	0	0	0	0	1	1	1
SIGLEC11	0	0	0	0	1	0	0	0	0	1	1	1
SIGLEC12	0	0	0	0	1	0	0	0	0	1	1	1
SIGLEC9	0	0	0	0	1	0	0	0	0	1	1	1
SIK3	0	0	0	0	1	0	0	0	0	1	1	1
SIM1	0	0	0	0	1	0	0	0	0	1	1	1
SIMC1	0	0	0	0	1	0	0	0	0	1	1	1
SIN3A	0	0	0	0	1	0	0	0	0	1	1	1
SIPA1	0	0	0	0	0	1	0	0	0	1	1	1
SIRPA	0	0	0	0	1	0	0	0	0	1	1	1
SIRPB1	0	0	0	0	1	0	0	0	0	1	1	1
SIRPD	0	0	0	0	1	0	0	0	0	1	1	1
SIRT4	0	0	0	0	1	0	0	0	0	1	1	1
SIRT6	0	0	0	0	1	0	0	0	0	1	1	1
SIX5	0	0	0	0	1	0	0	0	0	1	1	1
SIX6	0	0	0	0	1	0	0	0	0	1	1	1
SKA3	0	0	0	0	1	0	0	0	0	1	1	1
SKIDA1	0	0	0	0	1	0	0	0	0	1	1	1
SKIL	0	1	0	0	0	0	0	0	0	1	1	1
SKP2	0	0	0	0	1	0	0	0	0	1	1	1
SLA2	1	0	0	0	0	0	0	0	0	1	1	1
SLC10A1	0	0	1	0	0	0	0	0	0	1	1	1
SLC10A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC10A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC11A2	1	0	0	0	0	0	0	0	0	1	1	1
SLC12A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC12A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC12A9	0	0	0	0	1	0	0	0	0	1	1	1
SLC13A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC13A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC13A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC15A1	0	0	0	0	0	0	0	1	0	1	1	1
SLC16A10	1	0	0	0	0	0	0	0	0	1	1	1
SLC16A14	1	0	0	0	0	0	0	0	0	1	1	1
SLC16A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC16A9	0	0	0	0	1	0	0	0	0	1	1	1
SLC17A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC17A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC19A2	1	0	0	0	0	0	0	0	0	1	1	1
SLC1A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC1A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC20A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A10	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A11	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A13	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A5	0	0	1	0	0	0	0	0	0	1	1	1
SLC22A7	0	0	0	0	0	1	0	0	0	1	1	1
SLC23A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC24A2	0	0	0	0	1	0	0	0	0	1	1	1
